date,rate,high,low,open,volume,ma_30,returns,prev_close,volatility
2025-05-16,0.8411700129508972,0.8432000279426575,0.8402000069618225,0.8411700129508972,0,,-0.0021826495130824464,0.8430100083351135,0.0017208972373252281
2025-05-19,0.8407700061798096,0.8425400257110596,0.8399099707603455,0.8407700061798096,0,,-0.0004755361757183829,0.8411700129508972,0.0009687520951851846
2025-05-20,0.8407300114631653,0.8428800106048584,0.840399980545044,0.8407300114631653,0,,-4.756915250347937e-05,0.8407700061798096,0.0009879222031758661
2025-05-21,0.8425300121307373,0.8458999991416931,0.8422099947929382,0.8425300121307373,0,,0.0021409972797798993,0.8407300114631653,0.0010576956600368607
2025-05-22,0.8443599939346313,0.844789981842041,0.8399999737739563,0.8443599939346313,0,0.8509123384952545,0.002172007854374325,0.8425300121307373,0.0015513224088707955
2025-05-23,0.8406400084495544,0.8416000008583069,0.8381900191307068,0.8406400084495544,0,0.8503170053164164,-0.004405686569471601,0.8443599939346313,0.0016307704778695605
2025-05-26,0.8401299715042114,0.8407999873161316,0.838729977607727,0.8401299715042114,0,0.8498610039552053,-0.00060672456725408,0.8406400084495544,0.0017529629976742614
2025-05-27,0.8394700288772583,0.8397600054740906,0.8373000025749207,0.8394700288772583,0,0.8489623387654622,-0.0007855244418569773,0.8401299715042114,0.0019969012748187348
2025-05-28,0.838890016078949,0.8401100039482117,0.8381999731063843,0.838890016078949,0,0.84803200562795,-0.0006909273450597109,0.8394700288772583,0.002151333185853746
2025-05-29,0.8363199830055237,0.8428999781608582,0.8361999988555908,0.8363199830055237,0,0.847219338019689,-0.0030636114677319304,0.838890016078949,0.001683855441328421
2025-05-30,0.842710018157959,0.8429800271987915,0.8403599858283997,0.842710018157959,0,0.846860671043396,0.00764065821968174,0.8363199830055237,0.0023014390751651403
2025-06-02,0.8428699970245361,0.8447499871253967,0.841821014881134,0.8428699970245361,0,0.8462530036767324,0.00018983857214238675,0.842710018157959,0.002766903306293308
2025-06-03,0.8447700142860413,0.8449400067329407,0.8410400152206421,0.8447700142860413,0,0.8457320034503937,0.0022542233893867447,0.8428699970245361,0.0034251249433021203
2025-06-04,0.8412799835205078,0.842930018901825,0.8406000137329102,0.8412799835205078,0,0.8452690025170644,-0.0041313383601607745,0.8447700142860413,0.0031966589298839474
2025-06-05,0.8427799940109253,0.8446699976921082,0.8410300016403198,0.8427799940109253,0,0.844898001352946,0.0017830098419082674,0.8412799835205078,0.0012420931720354717
2025-06-06,0.843280017375946,0.8442999720573425,0.841729998588562,0.843280017375946,0,0.8445656677087148,0.000593302366660442,0.8427799940109253,0.0012485031489687646
2025-06-09,0.8425499796867371,0.8426100015640259,0.8413230180740356,0.8425499796867371,0,0.8442019999027253,-0.0008657120697352916,0.843280017375946,0.0012646754918357757
2025-06-10,0.8428999781608582,0.8467599749565125,0.84170001745224,0.8428999781608582,0,0.843996665875117,0.00041540381290050554,0.8425499796867371,0.000761729929402399
2025-06-11,0.8466600179672241,0.848770022392273,0.8462600111961365,0.8466600179672241,0,0.8439116656780243,0.004460837470384282,0.8428999781608582,0.0017121114716440462
2025-06-12,0.8481600284576416,0.8543000221252441,0.847599983215332,0.8481600284576416,0,0.8438540001710256,0.0017716798462019678,0.8466600179672241,0.0025343630140487994
2025-06-13,0.8512399792671204,0.8530099987983704,0.8493199944496155,0.8512399792671204,0,0.8438890000184377,0.0036313321851297875,0.8481600284576416,0.003661130115205284
2025-06-16,0.8510000109672546,0.8530899882316589,0.850492000579834,0.8510000109672546,0,0.8438193341096242,-0.00028190440499786806,0.8512399792671204,0.003439789070831063
2025-06-17,0.8514500260353088,0.8538299798965454,0.8511499762535095,0.8514500260353088,0,0.8438326676686605,0.0005288073587010889,0.8510000109672546,0.002164320831214147
2025-06-18,0.8548799753189087,0.85589998960495,0.8541399836540222,0.8548799753189087,0,0.8440223336219788,0.004028362415550157,0.8514500260353088,0.002386481010080228
2025-06-19,0.8554199934005737,0.855929970741272,0.8532609939575195,0.8554199934005737,0,0.8441873331864674,0.000631688771822736,0.8548799753189087,0.002161405653538421
2025-06-20,0.8540899753570557,0.8557000160217285,0.8525000214576721,0.8540899753570557,0,0.8443906664848327,-0.0015548129033444713,0.8554199934005737,0.0020189100330094893
2025-06-23,0.8558899760246277,0.8573700189590454,0.8546000123023987,0.8558899760246277,0,0.8447529991467794,0.0021075070771314763,0.8540899753570557,0.0017517610604536858
2025-06-24,0.856190025806427,0.8564000129699707,0.8519999980926514,0.856190025806427,0,0.8452280004819234,0.00035057050579445637,0.8558899760246277,0.0008359150347801974
2025-06-25,0.8528599739074707,0.8536499738693237,0.8512700200080872,0.8528599739074707,0,0.8456333339214325,-0.003889384130374318,0.856190025806427,0.0013903198837775716
2025-06-26,0.8532999753952026,0.8539100289344788,0.8517000079154968,0.8532999753952026,0,0.8459763328234354,0.0005159129296641307,0.8528599739074707,0.001506676841582033
2025-06-27,0.8518000245094299,0.8550999760627747,0.8508300185203552,0.8518000245094299,0,0.8463306665420532,-0.001757823659936264,0.8532999753952026,0.0019363295751338425
2025-06-30,0.8547300100326538,0.8580600023269653,0.8534029722213745,0.8547300100326538,0,0.8467960000038147,0.0034397575004900816,0.8518000245094299,0.0017108359142814307
2025-07-01,0.8583599925041199,0.8596199750900269,0.8556299805641174,0.8583599925041199,0,0.8473836660385132,0.004246934621293219,0.8547300100326538,0.002547132962528365
2025-07-02,0.858780026435852,0.8668799996376038,0.857699990272522,0.858780026435852,0,0.847925333182017,0.0004893447217952929,0.8583599925041199,0.0030824003677194602
2025-07-03,0.8644300103187561,0.8654000163078308,0.8610000014305115,0.8644300103187561,0,0.8485943337281545,0.006579081614593196,0.858780026435852,0.004756407454712468
2025-07-04,0.8611800074577332,0.8636999726295471,0.8608999848365784,0.8611800074577332,0,0.8492790003617604,-0.003759706190469392,0.8644300103187561,0.003595070600383068
2025-07-07,0.863099992275238,0.8644000291824341,0.8600999712944031,0.8629999756813049,0,0.8500446677207947,0.0022294814102488125,0.8611800074577332,0.0026438964320745417
2025-07-08,0.8614299893379211,0.8641999959945679,0.8608999848365784,0.8614299893379211,0,0.8507766664028168,-0.0019348892970263432,0.863099992275238,0.0021358367206668924
2025-07-09,0.8629000186920166,0.863099992275238,0.8605999946594238,0.8629000186920166,0,0.8515769998232524,0.0017064989288628762,0.8614299893379211,0.001329842541215975
2025-07-10,0.8629900217056274,0.863319993019104,0.8610000014305115,0.8629900217056274,0,0.8524660011132558,0.00010430294548746666,0.8629000186920166,0.0009334667499965645
2025-07-11,0.8616499900817871,0.8666599988937378,0.8608800172805786,0.8616499900817871,0,0.8530973335107167,-0.001552777656909532,0.8629900217056274,0.0008047652940786003
2025-07-14,0.8657000064849854,0.8692200183868408,0.8653799891471863,0.8657000064849854,0,0.853858333826065,0.0047003034292540935,0.8616499900817871,0.0017004274887034345
2025-07-15,0.8687599897384644,0.8695999979972839,0.8667500019073486,0.8687599897384644,0,0.8546579996744792,0.0035346924229602283,0.8657000064849854,0.0028504413976412246
2025-07-16,0.8666099905967712,0.8694700002670288,0.8647000193595886,0.8666099905967712,0,0.855502333243688,-0.002474790698338225,0.8687599897384644,0.0028452311516587022
2025-07-17,0.8676000237464905,0.867900013923645,0.8637999892234802,0.8676000237464905,0,0.8563296675682068,0.0011424206511136958,0.8666099905967712,0.002717618911313078
2025-07-18,0.8647000193595886,0.8670899868011475,0.8647500276565552,0.8647000193595886,0,0.8570436676343282,-0.0033425591373072994,0.8676000237464905,0.0015857358944332315
2025-07-21,0.8668799996376038,0.8673200011253357,0.8650199770927429,0.8668799996376038,0,0.8578546682993571,0.0025210827214154907,0.8647000193595886,0.0014894222787545186
2025-07-22,0.8669099807739258,0.8690999746322632,0.8664000034332275,0.8669099807739258,0,0.8586550017197927,3.4585105590734244e-05,0.8668799996376038,0.0010916230244978422
2025-07-23,0.8681399822235107,0.8683900237083435,0.8647000193595886,0.8681399822235107,0,0.8593710005283356,0.0014188341083429812,0.8669099807739258,0.0013089522746110225
2025-07-24,0.8669899702072144,0.8701599836349487,0.866599977016449,0.8669899702072144,0,0.8599986652533214,-0.0013246850045437464,0.8681399822235107,0.0012481153969015333
2025-07-25,0.870199978351593,0.8736299872398376,0.8696900010108948,0.870199978351593,0,0.8606306652228037,0.003702474370737452,0.8669899702072144,0.0014289236697886216
2025-07-28,0.8748000264167786,0.8751599788665771,0.8666200041770935,0.8748000264167786,0,0.8614239990711212,0.005286196483134109,0.870199978351593,0.0032937826204073365
2025-07-29,0.8679500222206116,0.8687000274658203,0.864300012588501,0.8679500222206116,0,0.8619739989439646,-0.007830365785681193,0.8748000264167786,0.003125112138605185
2025-07-30,0.8649299740791321,0.8658499717712402,0.8615999817848206,0.8649299740791321,0,0.8623089989026388,-0.0034795184793622314,0.8679500222206116,0.0037677797536283413
2025-07-31,0.8620200157165527,0.8657799959182739,0.8610699772834778,0.8620200157165527,0,0.8625289996465048,-0.003364386077239989,0.8649299740791321,0.004905762775838373
2025-08-01,0.8647400140762329,0.871999979019165,0.8643800020217896,0.8647400140762329,0,0.862884000937144,0.003155377265131376,0.8620200157165527,0.004895738790920789
2025-08-04,0.8717600107192993,0.8721200227737427,0.8686500191688538,0.8717600107192993,0,0.863413002093633,0.008118043028881416,0.8647400140762329,0.003713525428361025
2025-08-05,0.8710899949073792,0.8712499737739563,0.8679800033569336,0.8710899949073792,0,0.8639096677303314,-0.0007685782826484244,0.8717600107192993,0.00428766338726668
2025-08-06,0.8705899715423584,0.8730999827384949,0.8695999979972839,0.8705899715423584,0,0.8645006676514944,-0.0005740203284896328,0.8710899949073792,0.004381022181625613
2025-08-07,0.8730400204658508,0.8741099834442139,0.8664000034332275,0.8730400204658508,0,0.8651586691538493,0.002814239772543914,0.8705899715423584,0.003211124557180884
2025-08-08,0.8679599761962891,0.868149995803833,0.86531001329422,0.8679599761962891,0,0.8656973342100779,-0.005818798852830431,0.8730400204658508,0.0018771348565797946
2025-08-11,0.8663399815559387,0.867139995098114,0.8646799921989441,0.8663399815559387,0,0.8660843332608541,-0.0018664393345068087,0.8679599761962891,0.002652508727198
2025-08-12,0.8646000027656555,0.8654099702835083,0.8618999719619751,0.8646000027656555,0,0.8662923336029053,-0.00200842489937747,0.8663399815559387,0.0033595710761421555
2025-08-13,0.8646799921989441,0.8653200268745422,0.8621000051498413,0.8646799921989441,0,0.8664889991283417,9.251611500427082e-05,0.8646000027656555,0.0034805382547510896
2025-08-14,0.8621399998664856,0.8624100089073181,0.8596199750900269,0.8621399998664856,0,0.8664126654465993,-0.002937494050254452,0.8646799921989441,0.002173438914044606
2025-08-15,0.8610299825668335,0.8637599945068359,0.860539972782135,0.8610299825668335,0,0.8664076646169027,-0.0012875139766441723,0.8621399998664856,0.0021380873798134605
2025-08-18,0.8634999990463257,0.8637999892234802,0.8616999983787537,0.8634999990463257,0,0.8664209981759389,0.002868676503144263,0.8610299825668335,0.0015868569211374374
2025-08-19,0.8637499809265137,0.8647199869155884,0.8629400134086609,0.8637499809265137,0,0.866498331228892,0.0002894984139711898,0.8634999990463257,0.0014364378647355154
2025-08-20,0.8632400035858154,0.8662199974060059,0.8608899712562561,0.8632400035858154,0,0.8665096640586853,-0.0005904224045842899,0.8637499809265137,0.0011326410337964528
2025-08-21,0.8652799725532532,0.8665300011634827,0.864549994468689,0.8652799725532532,0,0.8665859957536062,0.0023631538841619726,0.8632400035858154,0.0015249065412992035
2025-08-22,0.8654000163078308,0.8667399883270264,0.8637999892234802,0.8654000163078308,0,0.8667109966278076,0.00013873400331165797,0.8652799725532532,0.001026488351984662
2025-08-25,0.866599977016449,0.8670300245285034,0.8649799823760986,0.866599977016449,0,0.8667409956455231,0.0013865965865562657,0.8654000163078308,0.0013557161120273077
2025-08-26,0.8632699847221375,0.8649100065231323,0.8623800277709961,0.8632699847221375,0,0.8665579954783121,-0.0038425944872235718,0.866599977016449,0.0014659486855964515
2025-08-27,0.8634999990463257,0.8639600276947021,0.8610000014305115,0.8634999990463257,0,0.8664543290932973,0.0002664454090364199,0.8632699847221375,0.001401852410019085
2025-08-28,0.8625100255012512,0.8644599914550781,0.8615000247955322,0.8625100255012512,0,0.8662846624851227,-0.0011464661796963815,0.8634999990463257,0.0016878382688101277
2025-08-29,0.8645399808883667,0.8672900199890137,0.863510012626648,0.8645399808883667,0,0.8662793278694153,0.0023535441062678686,0.8625100255012512,0.0015826506742517988
2025-09-01,0.8656799793243408,0.8669999837875366,0.8637599945068359,0.8656799793243408,0,0.8662393271923066,0.0013186185268179162,0.8645399808883667,0.0012315489284660112
2025-09-02,0.8647000193595886,0.8712199926376343,0.8640999794006348,0.8647000193595886,0,0.8661656618118286,-0.0011320118151710856,0.8656799793243408,0.0012145966842757893
2025-09-03,0.8692399859428406,0.8708599805831909,0.8670899868011475,0.8692399859428406,0,0.8662023286024729,0.005250337089866441,0.8647000193595886,0.0024689905655026064
2025-09-04,0.8674600124359131,0.8680499792098999,0.8659600019454956,0.8674600124359131,0,0.8662179966767629,-0.0020477354191165142,0.8692399859428406,0.0020017678571126415
2025-09-05,0.8670099973678589,0.8685700297355652,0.8664889931678772,0.8670099973678589,0,0.8661116639773051,-0.0005187732709320825,0.8674600124359131,0.0017389646284376534
2025-09-08,0.8680400252342224,0.868340015411377,0.8662700057029724,0.8680400252342224,0,0.8658863306045532,0.0011880230556631233,0.8670099973678589,0.001671846916511688
2025-09-09,0.8683300018310547,0.8683599829673767,0.8654999732971191,0.8683300018310547,0,0.865898996591568,0.0003340590161773349,0.8680400252342224,0.0008541778821251774
2025-09-10,0.8654999732971191,0.8655400276184082,0.8640699982643127,0.8654999732971191,0,0.865917996565501,-0.003259162447419528,0.8683300018310547,0.0011127919175722624
2025-09-11,0.8646600246429443,0.8661699891090393,0.8636699914932251,0.8646600246429443,0,0.8660059968630472,-0.0009704779665965502,0.8654999732971191,0.001592946574168839
2025-09-12,0.8642600178718567,0.8664000034332275,0.8637999892234802,0.8642600178718567,0,0.865989996989568,-0.00046261739838482363,0.8646600246429443,0.0019064939291005977
2025-09-15,0.8651300072669983,0.8653299808502197,0.8631770014762878,0.8651300072669983,0,0.8657689968744914,0.001006629228647915,0.8642600178718567,0.0016093504496454815
2025-09-16,0.8647599816322327,0.867929995059967,0.8634399771690369,0.8647599816322327,0,0.8655579964319865,-0.0004277110164454534,0.8651300072669983,0.0004723404751397378
2025-09-17,0.86940997838974,0.86940997838974,0.8669000267982483,0.86940997838974,0,0.8655186633268992,0.005377210851883474,0.8647599816322327,0.0021279029741985154
2025-09-18,0.8676199913024902,0.8695999979972839,0.8665000200271606,0.8676199913024902,0,0.8653379956881205,-0.002058852706711578,0.86940997838974,0.0021963564295200233
2025-09-19,0.8696500062942505,0.8726800084114075,0.8686000108718872,0.8696500062942505,0,0.8653943300247192,0.002339751287557146,0.8676199913024902,0.002304154702634237
2025-09-22,0.871649980545044,0.8732699751853943,0.8703420162200928,0.871649980545044,0,0.8655713299910227,0.0022997461465168456,0.8696500062942505,0.0025867692143040203
2025-09-23,0.8730999827384949,0.8744500279426575,0.8716599941253662,0.8730999827384949,0,0.865854662656784,0.001663514284190315,0.871649980545044,0.0021247615165979274
2025-09-24,0.8735899925231934,0.8744400143623352,0.8723000288009644,0.8735899925231934,0,0.8661516626675924,0.0005612298641464175,0.8730999827384949,0.00248560840897323
2025-09-25,0.8730000257492065,0.8749399781227112,0.8723000288009644,0.8730000257492065,0,0.8665136635303498,-0.0006753360032007993,0.8735899925231934,0.0015958585929743178
2025-09-26,0.8744500279426575,0.8748000264167786,0.871999979019165,0.8744500279426575,0,0.8669609983762105,0.0016609417533597348,0.8730000257492065,0.0010196075578081114
2025-09-29,0.8729900121688843,0.8743699789047241,0.871412992477417,0.8729900121688843,0,0.8672773321469625,-0.0016696388897238235,0.8744500279426575,0.0006231680111913106
2025-09-30,0.8730999827384949,0.8744000196456909,0.8723000288009644,0.8730999827384949,0,0.8675889988740285,0.0001259700203641856,0.8729900121688843,0.0006231680111913106
2025-10-01,0.8729400038719177,0.8741499781608582,0.8690199851989746,0.8729400038719177,0,0.8679123322168986,-0.00018323086672777933,0.8730999827384949,0.0006477201965018535
2025-10-02,0.8704100251197815,0.8729100227355957,0.870169997215271,0.8704100251197815,0,0.8680833339691162,-0.002898227531003883,0.8729400038719177,0.001464398321154151
2025-10-03,0.8719300031661987,0.8729199767112732,0.8710100054740906,0.8719300031661987,0,0.8683010001977285,0.0017462781936685712,0.8704100251197815,0.0011435928299985344
2025-10-06,0.8717799782752991,0.8722100257873535,0.8671600222587585,0.8717799782752991,0,0.8684736669063569,-0.00017206070482134184,0.8719300031661987,0.0010804835696365776
2025-10-07,0.8683599829673767,0.8703500032424927,0.8677300214767456,0.8683599829673767,0,0.8686433335145315,-0.0039230028139535245,0.8717799782752991,0.0017691359771551888
2025-10-08,0.8683000206947327,0.868369996547699,0.8656799793243408,0.8683000206947327,0,0.868803334236145,-6.905232141063422e-05,0.8683599829673767,0.0017691281607644846
2025-10-09,0.8677899837493896,0.8697699904441833,0.8675000071525574,0.8677899837493896,0,0.8689793328444163,-0.0005873971359978691,0.8683000206947327,0.002042048560348138
2025-10-10,0.8693299889564514,0.8722800016403198,0.8691999912261963,0.8693299889564514,0,0.8691389997800191,0.0017746289262385861,0.8677899837493896,0.001592026557458114
2025-10-13,0.8699600100517273,0.8707000017166138,0.8672999739646912,0.8699600100517273,0,0.869281667470932,0.0007247203056139906,0.8693299889564514,0.0008770286943524517
2025-10-14,0.8675000071525574,0.8721100091934204,0.8666499853134155,0.8675000071525574,0,0.8693750003973643,-0.002827719516697802,0.8699600100517273,0.0010411207783703623
2025-10-15,0.8709400296211243,0.8720399737358093,0.8684399724006653,0.8709400296211243,0,0.8694316685199738,0.003965443735105323,0.8675000071525574,0.001453810574677923
2025-10-16,0.8687899708747864,0.8695799708366394,0.8664399981498718,0.8687899708747864,0,0.8694760004679362,-0.0024686645155961306,0.8709400296211243,0.0012870735866884742
2025-10-17,0.8701199889183044,0.872409999370575,0.8694000244140625,0.8701199889183044,0,0.8695796668529511,0.0015308855858209292,0.8687899708747864,0.0013385228862160797
2025-10-20,0.8682500123977661,0.8694199919700623,0.8673650026321411,0.8682500123977661,0,0.8695866664250692,-0.0021491018989955313,0.8701199889183044,0.00139666210442802
2025-10-21,0.8686100244522095,0.869379997253418,0.8669999837875366,0.8686100244522095,0,0.869596000512441,0.00041464100121246794,0.8682500123977661,0.0011392899880997846
2025-10-22,0.867900013923645,0.8711599707603455,0.8674899935722351,0.867900013923645,0,0.8696760018666585,-0.0008174100097592119,0.8686100244522095,0.0008469422547590496
2025-10-23,0.8693900108337402,0.8720099925994873,0.868120014667511,0.8693900108337402,0,0.8698336680730184,0.001716784060596055,0.867900013923645,0.0008978376913587523
2025-10-24,0.8716700077056885,0.8746600151062012,0.8706499934196472,0.8716700077056885,0,0.8700806677341462,0.0026225248088158626,0.8693900108337402,0.001505911564699599
2025-10-27,0.8730300068855286,0.8735299706459045,0.8716250061988831,0.8730300068855286,0,0.8703440010547638,0.0015602225243698253,0.8716700077056885,0.0021570762896624416
2025-10-28,0.8733000159263611,0.878849983215332,0.8725699782371521,0.8733000159263611,0,0.870628668864568,0.00030927807601455193,0.8730300068855286,0.002347608566129159
2025-10-29,0.8778300285339355,0.881630003452301,0.8777400255203247,0.8778300285339355,0,0.8709093372027079,0.005187235228398812,0.8733000159263611,0.00309076449848751
2025-10-30,0.8792999982833862,0.8812699913978577,0.8790000081062317,0.8792999982833862,0,0.8712986707687378,0.001674549402127079,0.8778300285339355,0.003329989908385862
2025-10-31,0.8793500065803528,0.881659984588623,0.8781099915504456,0.8793500065803528,0,0.8716220041116078,5.6872850067390956e-05,0.8792999982833862,0.003162002020536473
2025-11-03,0.8776199817657471,0.8782899975776672,0.8762999773025513,0.8776199817657471,0,0.871821004152298,-0.001967390460748897,0.8793500065803528,0.002471017001513968
2025-11-04,0.8769199848175049,0.8812299966812134,0.8764700293540955,0.8769199848175049,0,0.8719483375549316,-0.0007976082618741387,0.8776199817657471,0.0010775168517993283
2025-11-05,0.8820000290870667,0.882860004901886,0.8799700140953064,0.8820000290870667,0,0.8722286721070608,0.005793053365774181,0.8769199848175049,0.001964457402520069
2025-11-06,0.8807799816131592,0.881659984588623,0.8794999718666077,0.8807799816131592,0,0.8724880039691925,-0.0013832737343221213,0.8820000290870667,0.002119207277374677
2025-11-07,0.87882000207901,0.8815699815750122,0.8784000277519226,0.87882000207901,0,0.8726336697737376,-0.0022252771124060544,0.8807799816131592,0.002131426236988564
2025-11-10,0.8783400058746338,0.8794999718666077,0.8773999810218811,0.8785899877548218,0,0.8728120028972626,-0.0005461826121853086,0.87882000207901,0.0020168689310546945
2025-11-11,0.8773099780082703,0.8812800049781799,0.8772799968719482,0.8772799968719482,0,0.8729523360729218,-0.0011726983394521051,0.8783400058746338,0.0019026414467859956
2025-11-12,0.8809199929237366,0.8838099837303162,0.8804000020027161,0.8809099793434143,0,0.8732183357079824,0.004114868183378029,0.8773099780082703,0.0015736193699746157
2025-11-13,0.8829399943351746,0.8841999769210815,0.8815500140190125,0.8829200267791748,0,0.8736360013484955,0.002293058878972243,0.8809199929237366,0.002253683079302214
2025-11-14,0.8842200040817261,0.8865299820899963,0.8816400170326233,0.8841699957847595,0,0.8740456680456797,0.0014497131795636609,0.8829399943351746,0.0029371603590441784
2025-11-17,0.8826000094413757,0.882830023765564,0.8792399764060974,0.8827000260353088,0,0.8744063357512156,-0.0018321171573500994,0.8842200040817261,0.002670519767656001
2025-11-18,0.8809700012207031,0.8823000192642212,0.8804000020027161,0.8810700178146362,0,0.8748266696929932,-0.0018468255191887994,0.8826000094413757,0.0014013235039703716
2025-11-19,0.8807600140571594,0.8832700252532959,0.8806700110435486,0.8807799816131592,0,0.875242002805074,-0.00023835903975477635,0.8809700012207031,0.0014427792309748765
2025-11-20,0.8834199905395508,0.8837000131607056,0.8795769810676575,0.8835300207138062,0,0.8757630030314127,0.0030200922384502338,0.8807600140571594,0.0015105520487911281
2025-11-21,0.8814700245857239,0.8826199769973755,0.8780999779701233,0.8815100193023682,0,0.8761676708857219,-0.00220729208610726,0.8834199905395508,0.001132922488175646
2025-11-24,0.8786500096321106,0.8819400072097778,0.8785169720649719,0.8786399960517883,0,0.8764573375384013,-0.003199218209307353,0.8814700245857239,0.0017061389822685899
2025-11-25,0.8789100050926208,0.8794000148773193,0.87677001953125,0.8789799809455872,0,0.8768376708030701,0.0002959033263074673,0.8786500096321106,0.0019611613558456666
2025-11-26,0.8788400292396545,0.8817499876022339,0.8754900097846985,0.8787500262260437,0,0.8771010041236877,-7.961663032718391e-05,0.8789100050926208,0.002114270095012054
2025-11-27,0.8758999705314636,0.8769999742507935,0.8745700120925903,0.8759199976921082,0,0.8773380041122436,-0.0033453855199728766,0.8788400292396545,0.001972614152136585
2025-11-28,0.8760200142860413,0.8771799802780151,0.8746500015258789,0.8760300278663635,0,0.8775346716245015,0.00013705189932222694,0.8758999705314636,0.0015590283393330342
2025-12-01,0.8762400150299072,0.8793299794197083,0.8759300112724304,0.8762000203132629,0,0.8778010050455729,0.00025113666386400446,0.8760200142860413,0.0015505006127828579
2025-12-02,0.8786799907684326,0.8801000118255615,0.8783000111579895,0.8786799907684326,0,0.878136670589447,0.0027845974809106444,0.8762400150299072,0.0014885903709555765
2025-12-03,0.8795700073242188,0.8798999786376953,0.8737000226974487,0.8795599937438965,0,0.8785256703694662,0.0010129018131024292,0.8786799907684326,0.001715932820388007
2025-12-04,0.8741000294685364,0.8753499984741211,0.8722000122070312,0.8740900158882141,0,0.878682670990626,-0.006218922666909488,0.8795700073242188,0.0021991290172720017
2025-12-05,0.8739299774169922,0.8741099834442139,0.8723999857902527,0.8739200234413147,0,0.8787580033143362,-0.0001945452989489116,0.8741000294685364,0.002579229118108828
2025-12-08,0.8735399842262268,0.875220000743866,0.8725500106811523,0.8734899759292603,0,0.8787750025590261,-0.00044625221796146253,0.8739299774169922,0.002909784406032476
2025-12-09,0.8734400272369385,0.8746200203895569,0.8720499873161316,0.8734300136566162,0,0.878779669602712,-0.00011442749169277011,0.8735399842262268,0.0026158052117436293
